id,filepath,split,max_spike,avg_volatility,max_motion_spike,avg_overall_motion
6940653001791130885,data/videos_mp4/USER_davosklosters/VIDEO_6940653001791130885.mp4,train,17.614113136574076,4.782909328654661,109.366,15.612
6927911225066130693,data/videos_mp4/USER_davosklosters/VIDEO_6927911225066130693.mp4,train,5.610622829861112,2.0265958490269926,109.392,18.112
6896446483080482050,data/videos_mp4/USER_davosklosters/VIDEO_6896446483080482050.mp4,train,52.551613136574076,20.523343399344785,195.752,3.341
6893888228848389377,data/videos_mp4/USER_davosklosters/VIDEO_6893888228848389377.mp4,train,29.783311631944446,3.735674069251545,195.752,3.364
6891645296233794817,data/videos_mp4/USER_davosklosters/VIDEO_6891645296233794817.mp4,train,7.21143482349537,3.049318245350753,195.752,3.375
6883561429727726850,data/videos_mp4/USER_davosklosters/VIDEO_6883561429727726850.mp4,train,11.183114510995372,3.7951437114197515,195.752,3.479
6876362124260691202,data/videos_mp4/USER_davosklosters/VIDEO_6876362124260691202.mp4,train,16.10597511574074,14.413908781828708,195.752,3.531
6874890977631390978,data/videos_mp4/USER_davosklosters/VIDEO_6874890977631390978.mp4,train,9.646032262731481,6.898639341307676,195.752,3.558
6855731886438763781,data/videos_mp4/USER_davosklosters/VIDEO_6855731886438763781.mp4,train,5.235179759837963,2.974000479392263,195.752,3.626
6852640471013920006,data/videos_mp4/USER_davosklosters/VIDEO_6852640471013920006.mp4,train,17.184416594328706,8.112887222663607,195.752,3.636
6847902541095668997,data/videos_mp4/USER_davosklosters/VIDEO_6847902541095668997.mp4,train,12.643283420138891,7.702832736238623,195.752,3.645
6802558843114114310,data/videos_mp4/USER_davosklosters/VIDEO_6802558843114114310.mp4,train,5.962266710069444,4.0487804616388114,195.752,3.711
7603743614157458710,data/videos_mp4/USER_crans_montana/VIDEO_7603743614157458710.mp4,train,5.158827227011494,4.025319927430353,132.394,4.993
7595972634450431254,data/videos_mp4/USER_crans_montana/VIDEO_7595972634450431254.mp4,train,2.2155128761574074,0.9023930992035466,132.394,6.778
7587402623129636118,data/videos_mp4/USER_crans_montana/VIDEO_7587402623129636118.mp4,train,48.98046875,12.74966119959088,179.618,3.309
7587440240327937302,data/videos_mp4/USER_crans_montana/VIDEO_7587440240327937302.mp4,train,11.96346084770115,9.606954997077736,178.445,3.27
7584845578429828375,data/videos_mp4/USER_crans_montana/VIDEO_7584845578429828375.mp4,train,15.050655531609195,9.332069756964735,185.491,3.618
7581822570454879510,data/videos_mp4/USER_crans_montana/VIDEO_7581822570454879510.mp4,train,5.788547092013888,4.957187726822427,190.276,3.823
7579299127637363990,data/videos_mp4/USER_crans_montana/VIDEO_7579299127637363990.mp4,train,12.04567238136574,3.868430162863757,150.746,3.276
7580305629634399510,data/videos_mp4/USER_crans_montana/VIDEO_7580305629634399510.mp4,train,26.00755931712963,15.963399596133469,184.366,3.776
7578925701114481942,data/videos_mp4/USER_crans_montana/VIDEO_7578925701114481942.mp4,train,0.9032507183908045,0.5828222408922658,196.935,4.122
7577797962017918230,data/videos_mp4/USER_crans_montana/VIDEO_7577797962017918230.mp4,train,1.4182830459770113,1.147620787064095,212.441,4.452
7576309328584592643,data/videos_mp4/USER_crans_montana/VIDEO_7576309328584592643.mp4,train,7.021758261494253,5.936582529709723,166.264,3.808
7575167976853228822,data/videos_mp4/USER_crans_montana/VIDEO_7575167976853228822.mp4,train,9.237458405671298,1.9195758175415882,2.318,1.037
7574884067729050902,data/videos_mp4/USER_crans_montana/VIDEO_7574884067729050902.mp4,train,51.32303340517242,3.411171281414378,2.317,1.049
7572598154063990038,data/videos_mp4/USER_crans_montana/VIDEO_7572598154063990038.mp4,train,9.972306034482758,7.35337278394701,2.313,1.071
7567386738709073174,data/videos_mp4/USER_crans_montana/VIDEO_7567386738709073174.mp4,train,1.1195113570601851,0.35333079537429374,2.314,1.043
7566939859156290838,data/videos_mp4/USER_crans_montana/VIDEO_7566939859156290838.mp4,train,4.9152651186342595,3.820624074319288,2.313,1.067
7565890573115165974,data/videos_mp4/USER_crans_montana/VIDEO_7565890573115165974.mp4,train,9.372160734953704,7.113228835628528,2.307,1.094
7563265888623840534,data/videos_mp4/USER_crans_montana/VIDEO_7563265888623840534.mp4,train,45.167561848958336,8.834038259400982,2.309,1.083
7556999098637880598,data/videos_mp4/USER_crans_montana/VIDEO_7556999098637880598.mp4,train,95.6916232638889,8.479422148412977,2.316,1.022
7551795663772798211,data/videos_mp4/USER_crans_montana/VIDEO_7551795663772798211.mp4,train,5.8518247251157405,4.388845670021185,65.242,1.296
7549089036447649046,data/videos_mp4/USER_crans_montana/VIDEO_7549089036447649046.mp4,train,12.372133608217593,5.873763051485015,65.242,1.384
7547744113433627926,data/videos_mp4/USER_crans_montana/VIDEO_7547744113433627926.mp4,train,18.698902271412038,17.107860807046457,65.242,1.444
7542538735116684566,data/videos_mp4/USER_crans_montana/VIDEO_7542538735116684566.mp4,train,15.312807436342593,12.298351184871313,65.242,1.693
7541326779697564930,data/videos_mp4/USER_crans_montana/VIDEO_7541326779697564930.mp4,train,20.58572048611111,12.768908995890024,65.242,1.723
7539973950877584662,data/videos_mp4/USER_crans_montana/VIDEO_7539973950877584662.mp4,train,10.607819733796296,5.221639074025033,65.242,1.788
7535846854743821590,data/videos_mp4/USER_crans_montana/VIDEO_7535846854743821590.mp4,train,10.097990813078704,8.080766714973713,65.238,1.932
7535846685101149462,data/videos_mp4/USER_crans_montana/VIDEO_7535846685101149462.mp4,train,15.155481409143519,8.021030576889126,65.242,1.952
7535846060476976406,data/videos_mp4/USER_crans_montana/VIDEO_7535846060476976406.mp4,train,5.833740234375,5.14555823451232,65.242,1.97
7535476048444558614,data/videos_mp4/USER_crans_montana/VIDEO_7535476048444558614.mp4,train,59.24450231481482,9.279348063304301,65.242,2.001
7535123405562006806,data/videos_mp4/USER_crans_montana/VIDEO_7535123405562006806.mp4,train,9.832239221643517,8.503530000637554,65.242,2.019
7533124404062981398,data/videos_mp4/USER_crans_montana/VIDEO_7533124404062981398.mp4,train,9.573549623842593,7.753143023187382,65.242,2.044
7532382235463339286,data/videos_mp4/USER_crans_montana/VIDEO_7532382235463339286.mp4,train,26.448260271990744,17.75148200869036,65.241,2.075
7528433357093358870,data/videos_mp4/USER_crans_montana/VIDEO_7528433357093358870.mp4,train,6.5481137876157405,5.316077407525509,65.24,2.184
7510479503592901910,data/videos_mp4/USER_crans_montana/VIDEO_7510479503592901910.mp4,train,73.41654911747685,49.22193988272392,90.324,2.383
7509512878026788118,data/videos_mp4/USER_crans_montana/VIDEO_7509512878026788118.mp4,train,21.213885271990737,17.7928923522534,88.38,2.386
7504668782045039894,data/videos_mp4/USER_crans_montana/VIDEO_7504668782045039894.mp4,train,5.689652054398148,4.9266745931909135,90.282,2.539
7495322095065238806,data/videos_mp4/USER_crans_montana/VIDEO_7495322095065238806.mp4,train,14.830466941550924,7.330383722241836,90.306,2.679
7494238893546474774,data/videos_mp4/USER_crans_montana/VIDEO_7494238893546474774.mp4,train,2.170970775462963,0.9509597653797868,90.321,2.718
7490222588883422486,data/videos_mp4/USER_crans_montana/VIDEO_7490222588883422486.mp4,train,12.376745153356481,3.3551337271461086,84.025,1.64
7488220279244623126,data/videos_mp4/USER_crans_montana/VIDEO_7488220279244623126.mp4,train,7.160192418981481,4.65763729500157,84.004,1.898
7486138878026321174,data/videos_mp4/USER_crans_montana/VIDEO_7486138878026321174.mp4,train,5.7628399884259265,2.2784340302299126,84.011,2.175
7483898615803612418,data/videos_mp4/USER_crans_montana/VIDEO_7483898615803612418.mp4,train,17.131474247685187,11.329612541631233,84.007,2.539
7480918194438278422,data/videos_mp4/USER_crans_montana/VIDEO_7480918194438278422.mp4,train,60.03681098090277,4.294577585808629,84.007,4.063
7480563839319264534,data/videos_mp4/USER_crans_montana/VIDEO_7480563839319264534.mp4,train,2.586064091435185,1.6533016744023996,84.007,4.467
7471286673494527254,data/videos_mp4/USER_crans_montana/VIDEO_7471286673494527254.mp4,train,39.37342664930555,8.381495550602246,206.317,4.219
7470532387223407904,data/videos_mp4/USER_crans_montana/VIDEO_7470532387223407904.mp4,train,9.178548177083334,3.653451501687068,210.457,4.681
7468709057516326177,data/videos_mp4/USER_crans_montana/VIDEO_7468709057516326177.mp4,train,33.64498336226852,8.393436831793391,206.318,5.24
7468323433714126112,data/videos_mp4/USER_crans_montana/VIDEO_7468323433714126112.mp4,train,9.743353949652779,7.886607177887634,206.318,5.326
7466109584952855840,data/videos_mp4/USER_crans_montana/VIDEO_7466109584952855840.mp4,train,4.316198278356482,3.151749720456685,206.318,6.225
7463198577188146464,data/videos_mp4/USER_crans_montana/VIDEO_7463198577188146464.mp4,train,46.039650245949076,5.245799953654662,207.277,6.852
7458328611213298976,data/videos_mp4/USER_crans_montana/VIDEO_7458328611213298976.mp4,train,12.138355396412038,5.712434834529976,73.256,2.934
7451579890048027937,data/videos_mp4/USER_crans_montana/VIDEO_7451579890048027937.mp4,train,8.326841001157407,3.0683550837649087,72.342,14.613
7443846446362774817,data/videos_mp4/USER_crans_montana/VIDEO_7443846446362774817.mp4,train,66.28105107060185,6.448615371694523,201.493,5.545
7436439641298865441,data/videos_mp4/USER_crans_montana/VIDEO_7436439641298865441.mp4,train,21.24921332465278,17.420977972352137,180.26,18.988
7423318018853178657,data/videos_mp4/USER_crans_montana/VIDEO_7423318018853178657.mp4,train,2.5585847077546293,2.1686777358512845,112.589,1.954
7414073681992895776,data/videos_mp4/USER_crans_montana/VIDEO_7414073681992895776.mp4,train,67.80473271122686,11.385646554260829,112.651,2.063
7397062762150513952,data/videos_mp4/USER_crans_montana/VIDEO_7397062762150513952.mp4,train,10.567554615162036,4.138858007322072,112.652,2.254
7395189160081935649,data/videos_mp4/USER_crans_montana/VIDEO_7395189160081935649.mp4,train,17.41572627314815,14.076389961697663,112.652,2.303
7350221322317761825,data/videos_mp4/USER_crans_montana/VIDEO_7350221322317761825.mp4,train,94.42475043402777,30.447805081511035,238.858,6.103
7343530174526377249,data/videos_mp4/USER_crans_montana/VIDEO_7343530174526377249.mp4,train,14.186008029513888,9.503120106549563,238.868,9.56
7336238126651706656,data/videos_mp4/USER_crans_montana/VIDEO_7336238126651706656.mp4,train,48.77752459490741,2.9647269671021657,110.267,2.06
7329933240775527713,data/videos_mp4/USER_crans_montana/VIDEO_7329933240775527713.mp4,train,21.779405381944443,11.300545385328391,110.24,5.709
7329526946751089953,data/videos_mp4/USER_crans_montana/VIDEO_7329526946751089953.mp4,train,11.559525101273147,8.054027739025297,110.24,6.1
7316851921288006944,data/videos_mp4/USER_crans_montana/VIDEO_7316851921288006944.mp4,train,20.17337601273148,1.3549692229322288,119.369,7.636
7300927450463194400,data/videos_mp4/USER_crans_montana/VIDEO_7300927450463194400.mp4,train,3.297236689814815,2.542843384631984,22.177,0.676
7297177472615861536,data/videos_mp4/USER_crans_montana/VIDEO_7297177472615861536.mp4,train,5.173873336226852,2.387542667137476,22.177,0.745
7296855348714016033,data/videos_mp4/USER_crans_montana/VIDEO_7296855348714016033.mp4,train,9.412624782986112,5.8599325540450415,22.177,0.759
7290823677195603233,data/videos_mp4/USER_crans_montana/VIDEO_7290823677195603233.mp4,train,4.841724537037037,3.779195678807131,87.118,4.749
7261565962875358491,data/videos_mp4/USER_crans_montana/VIDEO_7261565962875358491.mp4,train,11.507116247106481,10.169426543863779,104.988,8.877
7260104911830945051,data/videos_mp4/USER_crans_montana/VIDEO_7260104911830945051.mp4,train,54.27752459490741,15.151726731697273,104.988,10.287
7257874855037586714,data/videos_mp4/USER_crans_montana/VIDEO_7257874855037586714.mp4,train,6.89209888599537,3.966865994536645,104.988,12.077
7210751695771553030,data/videos_mp4/USER_crans_montana/VIDEO_7210751695771553030.mp4,train,17.733452690972225,14.255032875295509,250.554,5.872
7193808719287766278,data/videos_mp4/USER_crans_montana/VIDEO_7193808719287766278.mp4,train,3.6952582465277772,1.905085849223164,248.921,9.532
7192709681280781574,data/videos_mp4/USER_crans_montana/VIDEO_7192709681280781574.mp4,train,6.7063169126157405,4.010602706055458,248.921,10.723
7191884217595219206,data/videos_mp4/USER_crans_montana/VIDEO_7191884217595219206.mp4,train,5.756338614004629,2.949723053474253,248.921,12.065
7190283346373610757,data/videos_mp4/USER_crans_montana/VIDEO_7190283346373610757.mp4,train,21.608778211805554,19.293556303560877,248.921,12.698
7184460864404229381,data/videos_mp4/USER_crans_montana/VIDEO_7184460864404229381.mp4,train,2.1332917390046298,1.512936182525611,248.921,14.366
7183681305203330309,data/videos_mp4/USER_crans_montana/VIDEO_7183681305203330309.mp4,train,27.273292824074073,6.92380375691502,248.922,15.017
7171449726158589189,data/videos_mp4/USER_crans_montana/VIDEO_7171449726158589189.mp4,train,2.595115379050926,1.7794369336091413,115.356,27.481
7168916057166597382,data/videos_mp4/USER_crans_montana/VIDEO_7168916057166597382.mp4,train,16.66549117476852,14.420236044929574,115.356,31.636
7164397666472873222,data/videos_mp4/USER_crans_montana/VIDEO_7164397666472873222.mp4,train,37.66819480613426,32.81698014399872,115.356,39.157
7161354120849427717,data/videos_mp4/USER_crans_montana/VIDEO_7161354120849427717.mp4,train,9.41139503761574,4.038825118225076,126.629,2.31
7143175958978186502,data/videos_mp4/USER_crans_montana/VIDEO_7143175958978186502.mp4,train,7.715630425347221,6.787668768145796,126.629,5.043
7132514036276628742,data/videos_mp4/USER_crans_montana/VIDEO_7132514036276628742.mp4,train,23.52239764178241,17.154335160251673,126.629,6.173
7124374690520419590,data/videos_mp4/USER_crans_montana/VIDEO_7124374690520419590.mp4,train,6.4287290219907405,1.4349399717514126,126.629,7.351
7094270154275605765,data/videos_mp4/USER_crans_montana/VIDEO_7094270154275605765.mp4,train,4.665219907407407,2.601304106344162,130.811,4.69
6958338154617228549,data/videos_mp4/USER_crans_montana/VIDEO_6958338154617228549.mp4,train,80.77584282635468,11.119888141525085,109.392,8.147
6955364241213771014,data/videos_mp4/USER_crans_montana/VIDEO_6955364241213771014.mp4,train,15.355070891203702,9.955785719014825,109.392,9.61
6921604099553119494,data/videos_mp4/USER_crans_montana/VIDEO_6921604099553119494.mp4,train,54.03713650173611,10.69461088306262,109.392,21.866
7604808799404264726,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7604808799404264726.mp4,train,2.082094545717593,1.4430747741584278,132.394,4.464
7603273994216738070,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7603273994216738070.mp4,train,73.84616427951389,11.743176016654894,132.394,5.215
7596993704146046230,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7596993704146046230.mp4,train,6.298149956597221,3.2840015780617815,132.394,6.306
7593041331174362390,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7593041331174362390.mp4,train,0.21607349537037038,0.15264509666713905,165.8,2.846
7589754729350155542,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7589754729350155542.mp4,train,68.4693015769676,9.41121214110644,183.83,3.286
7587308013363449121,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7587308013363449121.mp4,train,6.56568287037037,3.756410648026572,198.879,3.652
7583720650200730902,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7583720650200730902.mp4,train,3.0659722222222228,2.552754605108286,175.49,3.486
7577768828214512918,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7577768828214512918.mp4,train,10.85546875,3.5978281286472926,186.964,4.037
7575831202117045526,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7575831202117045526.mp4,train,78.14900716145833,7.5974479718396895,2.308,1.032
7574767270392532246,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7574767270392532246.mp4,train,26.829725477430557,2.237979790734856,2.312,1.053
7572922723836431638,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7572922723836431638.mp4,train,7.168086299189814,3.325823978440836,2.316,1.06
7569206708090850582,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7569206708090850582.mp4,train,15.105333116319443,9.434269006493249,2.314,1.012
7568382003330993430,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7568382003330993430.mp4,train,86.33517795138887,6.575442518292922,2.313,1.037
7566297785914412310,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7566297785914412310.mp4,train,5.525390625,1.8774161186146425,2.308,1.082
7563724139240885526,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7563724139240885526.mp4,train,65.43012152777777,7.383066602420745,2.309,1.089
7556661292233379075,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7556661292233379075.mp4,train,5.977331090856481,3.7335763704978815,65.241,1.106
7553924193562266902,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7553924193562266902.mp4,train,17.082682291666668,10.765245378952836,65.242,1.197
7553554500972367107,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7553554500972367107.mp4,train,2.8008264612268516,2.083407663655446,65.241,1.226
7545446733921209622,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7545446733921209622.mp4,train,9.058837890625,5.771883459863467,65.242,1.629
7537707440142454038,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7537707440142454038.mp4,train,52.69343171296296,2.0597732266164464,65.242,1.892
7480851478555659543,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7480851478555659543.mp4,train,3.0226562499999994,1.623213763880771,84.014,4.239
7478288153153916182,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7478288153153916182.mp4,train,20.477692780671294,12.281817975615978,84.007,6.348
7476404323317222658,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7476404323317222658.mp4,train,7.519929108796297,4.072766454672148,84.002,6.666
7474625701350509846,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7474625701350509846.mp4,train,6.742585358796297,4.034375551730226,206.088,3.664
7473095088948759830,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7473095088948759830.mp4,train,82.40275969328702,7.988322323250157,220.054,4.147
7471251146288418070,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7471251146288418070.mp4,train,41.15028211805556,18.496971585943403,219.993,4.516
7468715378743528736,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7468715378743528736.mp4,train,81.8584255642361,5.7079347363945585,206.318,5.151
7467231080735690017,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7467231080735690017.mp4,train,101.16642252604167,2.3440347384613567,206.318,5.836
7466117788898315552,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7466117788898315552.mp4,train,106.97011537905092,10.318152141498961,214.863,6.287
7465375886779403552,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7465375886779403552.mp4,train,62.50849971064815,9.366394365906087,209.969,6.6
7463520186876939552,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7463520186876939552.mp4,train,57.20333297164351,5.725477061484314,208.339,6.781
7458325240628661537,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7458325240628661537.mp4,train,109.768798828125,23.16730239187689,72.376,3.38
7456840693982465312,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7456840693982465312.mp4,train,92.11565031828702,10.356395487882654,72.376,6.684
7454985264952266016,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7454985264952266016.mp4,train,54.39775933159723,5.387831130716174,72.376,9.819
7452758752337399073,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7452758752337399073.mp4,train,76.5692726417824,6.6784178949357536,74.776,12.516
7452387800818666785,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7452387800818666785.mp4,train,80.4863009982639,6.206293107520786,72.376,13.214
7449430237114404128,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7449430237114404128.mp4,train,64.68948929398148,7.0219497738331444,72.376,16.797
7444595106025442593,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7444595106025442593.mp4,train,79.77497468171295,10.71400651189295,180.262,3.593
7441626192760884513,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7441626192760884513.mp4,train,94.55561885127315,14.414092763841651,180.26,10.672
7440465091817999649,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7440465091817999649.mp4,train,1.1597312644675926,0.38005338909486813,180.26,11.618
7437536576072125728,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7437536576072125728.mp4,train,88.51638454861113,27.16871335122591,180.26,16.759
7436650165861141792,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7436650165861141792.mp4,train,6.926595052083333,5.864869466758867,180.26,18.323
7436403924350864672,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7436403924350864672.mp4,train,7.630334924768519,7.182704851302574,180.26,19.255
7436044441170857249,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7436044441170857249.mp4,train,71.49256727430556,11.18197740250614,180.26,19.562
7434931188642352417,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7434931188642352417.mp4,train,109.59084743923613,3.9946111908305006,180.26,20.018
7433817907278269729,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7433817907278269729.mp4,train,81.43092628761575,15.179473438681027,180.26,20.955
7431168865142328608,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7431168865142328608.mp4,train,55.15027307581018,8.25170622572387,180.26,23.19
7429720640111791392,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7429720640111791392.mp4,train,112.85097475405092,12.217029574416571,180.139,24.049
7428251635102534945,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7428251635102534945.mp4,train,114.80407262731482,13.444626581101192,180.26,25.053
7425965869924142369,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7425965869924142369.mp4,train,55.8833640769676,1.3676121815913869,112.651,1.92
7423773390932135201,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7423773390932135201.mp4,train,66.51576967592592,2.1415114465630887,112.652,1.946
7414443436134223137,data/videos_mp4/USER_kitzbuehel_official/VIDEO_7414443436134223137.mp4,train,5.963164511494253,3.157066408533022,112.652,2.046
